id,title,source,category,raw_file,processed_file
41284718,Trends and determinants of antenatal care use and quality in Bangladesh: Insights from demographic and health survey data.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764072632.xml,41284718.json
41280574,Intrapartum vitamin D levels a predictor of new-born anthropometry: An observational study in a teaching hospital of Eastern India.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764072632.xml,41280574.json
41277701,Comparative Analysis of Treatment With Folate Forms in Clinical Practice.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764072632.xml,41277701.json
41272611,Prenatal exposure to medication and risk of childhood cancer - a systematic review and meta-analysis.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764072632.xml,41272611.json
41267264,"Disruption of the gut microbiota induces the LCA/TRPV6 signalling axis, impairing desmosome junctions in vitamin A-deficient rats.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764072632.xml,41267264.json
41284718,Trends and determinants of antenatal care use and quality in Bangladesh: Insights from demographic and health survey data.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764074294.xml,41284718.json
41280574,Intrapartum vitamin D levels a predictor of new-born anthropometry: An observational study in a teaching hospital of Eastern India.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764074294.xml,41280574.json
41277701,Comparative Analysis of Treatment With Folate Forms in Clinical Practice.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764074294.xml,41277701.json
41272611,Prenatal exposure to medication and risk of childhood cancer - a systematic review and meta-analysis.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764074294.xml,41272611.json
41267264,"Disruption of the gut microbiota induces the LCA/TRPV6 signalling axis, impairing desmosome junctions in vitamin A-deficient rats.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1764074294.xml,41267264.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41176224.json
41176183,Effects of Qigong for Physical and Psychological Well-Being in Pregnancy: A Multicenter Randomized Controlled Trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41176183.json
41153390,Physical Activity During Pregnancy and Gestational Weight Gain: Implications for Maternal-Fetal Epigenetic Programming and Long-Term Health.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41153390.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41176224.json
41176183,Effects of qigong for physical and psychological well-being in pregnancy: A multicenter randomized controlled trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41176183.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763072513.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763072513.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763072513.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763072513.xml,41176224.json
41176183,Effects of qigong for physical and psychological well-being in pregnancy: A multicenter randomized controlled trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763072513.xml,41176183.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763073150.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763073150.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763073150.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763073150.xml,41176224.json
41176183,Effects of qigong for physical and psychological well-being in pregnancy: A multicenter randomized controlled trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763073150.xml,41176183.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,41176224.json
41176183,Effects of qigong for physical and psychological well-being in pregnancy: A multicenter randomized controlled trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763467439.xml,41176183.json
41257651,"The hidden power in the miracle of pregnancy: the effect of pelvic floor muscle training on fetal and fetal-maternal blood circulation and pelvic floor muscles during pregnancy, a randomized controlled trial.",pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,41257651.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1764072556.xml,41176224.json
41257651,"The hidden power in the miracle of pregnancy: the effect of pelvic floor muscle training on fetal and fetal-maternal blood circulation and pelvic floor muscles during pregnancy, a randomized controlled trial.",pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,41257651.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1764074253.xml,41176224.json
41226855,Placental Thickness Correlates with Severity-Weighted Fetal Dysfunction in the Third Trimester.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41226855.json
41226805,Gestational Diabetes Exposed Mesenchymal Stem Cells: Phenotypic Differences Link to Long-Term Health of Offspring.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41226805.json
41225654,Atypical presentations of fetal polycystic kidney disease demonstrates the utility of a genomic autopsy for accurate post-mortem diagnoses.,pubmed,fertility,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225654.json
41225594,Fetal fractions mediate the association between total cell-free DNA and preeclampsia risk in a non-invasive prenatal testing cohort.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225594.json
41225082,"The Effect of Prenatal Dexamethasone Exposure on Placental Morphology and Function at Different Stages, Doses, and Courses In Mice.",pubmed,psychology,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225082.json
41226855,Placental Thickness Correlates with Severity-Weighted Fetal Dysfunction in the Third Trimester.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41226855.json
41226805,Gestational Diabetes Exposed Mesenchymal Stem Cells: Phenotypic Differences Link to Long-Term Health of Offspring.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41226805.json
41225654,Atypical presentations of fetal polycystic kidney disease demonstrates the utility of a genomic autopsy for accurate post-mortem diagnoses.,pubmed,fertility,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41225654.json
41225594,Fetal fractions mediate the association between total cell-free DNA and preeclampsia risk in a non-invasive prenatal testing cohort.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41225594.json
